pf1,pf2,overlap_nuc,within_pareto,zscore_dist,seconds
PF00013,PF00017,142,1,-0.7195310570576786,47.18652963638306
PF00013,PF00018,12,1,-2.7985253591775514,42.38500380516052
PF00013,PF00018,42,1,-2.384107356082589,34.36467242240906
PF00013,PF00018,72,1,-1.1537816502525624,33.72519278526306
PF00013,PF00018,102,1,-0.4964162306874237,35.343467712402344
PF00013,PF00018,32,1,-3.010890335134511,41.57033133506775
PF00013,PF00018,62,1,-1.5164161425238027,33.426244497299194
PF00013,PF00018,92,0,0.6572415681564601,34.46619486808777
PF00013,PF00018,122,0,1.5177916708685564,35.761128425598145
PF00013,PF00018,22,1,-3.1036720968852474,40.835376262664795
PF00013,PF00018,52,1,-2.901890451860389,33.45157718658447
PF00013,PF00018,82,1,-1.726341038427463,34.27325677871704
PF00013,PF00018,112,1,-0.8270990334581532,35.234527587890625
PF00013,PF00041,12,1,-3.41420123566437,50.73003673553467
PF00013,PF00041,42,1,-3.322349445301311,42.89618635177612
PF00013,PF00041,72,1,-2.683733128538514,44.27119708061218
PF00013,PF00041,102,1,-2.212200283351928,46.06583762168884
PF00013,PF00041,132,1,-1.1866985444757892,48.82856726646423
PF00013,PF00041,162,1,-0.6300953674695272,50.6816508769989
PF00013,PF00041,32,1,-3.561452563668366,52.663442611694336
PF00013,PF00041,62,1,-2.423599334288758,44.05010509490967
PF00013,PF00041,92,1,-1.5377596469209596,45.42005252838135
PF00013,PF00041,122,1,-0.9737248570273914,46.384448289871216
PF00013,PF00041,152,1,-0.5912788238181498,47.096779108047485
PF00013,PF00041,22,1,-4.0847396057128735,26.01424527168274
PF00013,PF00041,52,1,-3.469147909318444,21.166706323623657
PF00013,PF00041,82,1,-3.030867036631425,21.57732391357422
PF00013,PF00041,112,1,-2.4571095134347702,22.02497100830078
PF00013,PF00041,142,1,-2.173391164164481,22.735650539398193
PF00013,PF00072,12,1,-3.024931665078821,40.013362884521484
PF00013,PF00072,42,1,-3.1185911108371887,33.76261854171753
PF00013,PF00072,72,1,-3.019964578863147,34.806742429733276
PF00013,PF00072,102,1,-2.534349564964188,35.63185000419617
PF00013,PF00072,132,1,-2.084428099731948,35.311928510665894
PF00013,PF00072,162,1,-1.732193868880859,36.79968595504761
PF00013,PF00072,32,1,-2.821110173868698,69.10025906562805
PF00013,PF00072,62,1,-2.822116766995188,59.49206185340881
PF00013,PF00072,92,1,-2.02979981356029,60.27560877799988
PF00013,PF00072,122,1,-1.2067989623663582,60.31436514854431
PF00013,PF00072,152,1,-0.9546353142552986,62.76368165016174
PF00013,PF00072,22,1,-3.823353938118192,68.5993082523346
PF00013,PF00072,52,1,-3.1709034830512692,57.310871601104736
PF00013,PF00072,82,1,-3.053884034794257,58.98030352592468
PF00013,PF00072,112,1,-2.826827077408335,60.05553436279297
PF00013,PF00072,142,1,-2.2047234498183452,61.55848217010498
PF00013,PF00076,12,1,-2.9680729160302572,27.768746376037598
PF00013,PF00076,42,1,-2.7400161859525523,22.34381365776062
PF00013,PF00076,72,1,-1.9134111889577026,22.978009939193726
PF00013,PF00076,102,1,-0.9368371046880024,23.925607204437256
PF00013,PF00076,132,1,-0.1575409969232513,24.60515832901001
PF00013,PF00076,162,1,-0.38808212660988806,25.379390716552734
PF00013,PF00076,32,1,-2.769258344023696,48.06686544418335
PF00013,PF00076,62,1,-1.1788255937822443,39.27515268325806
PF00013,PF00076,92,1,-0.5272616948185636,41.551880836486816
PF00013,PF00076,122,0,0.35700566872687506,42.65859031677246
PF00013,PF00076,152,0,0.7616188838582221,42.96796655654907
PF00013,PF00076,22,1,-2.8729777421051463,45.85445737838745
PF00013,PF00076,52,1,-2.6285768022761373,38.00806212425232
PF00013,PF00076,82,1,-1.9111274051981464,38.56498312950134
PF00013,PF00076,112,1,-1.465562097126098,39.4126992225647
PF00013,PF00076,142,1,-0.9063472620064642,40.572322845458984
PF00013,PF00096,12,1,-2.7627351951606847,29.952418327331543
PF00013,PF00096,42,1,-1.8136620209385443,22.96937847137451
PF00013,PF00096,32,1,-2.266191848456811,17.90269112586975
PF00013,PF00096,62,1,-0.5291675931625618,13.015231609344482
PF00013,PF00096,22,1,-2.6216411200612355,38.0490345954895
PF00013,PF00096,52,1,-1.8736725372888023,29.493312120437622
PF00013,PF00153,12,1,-2.3056817645561085,59.19083309173584
PF00013,PF00153,42,1,-1.983148760220805,48.95290517807007
PF00013,PF00153,72,1,-1.0435588875143926,49.97910022735596
PF00013,PF00153,102,1,-0.9807271639974174,51.775883436203
PF00013,PF00153,132,1,-0.18719569736773947,52.95955038070679
PF00013,PF00153,162,0,0.08141605996148583,55.007986307144165
PF00013,PF00153,32,1,-1.876579393647857,57.89212965965271
PF00013,PF00153,62,1,-1.4371510853672511,49.00425338745117
PF00013,PF00153,92,1,-0.44573859585714315,50.05201816558838
PF00013,PF00153,122,0,0.45489888262466766,51.494802951812744
PF00013,PF00153,152,0,0.645145853129697,52.706949949264526
PF00013,PF00153,22,1,-3.179595659843692,56.321659088134766
PF00013,PF00153,52,1,-2.109421166338288,48.515984296798706
PF00013,PF00153,82,1,-1.64296404689524,48.57816958427429
PF00013,PF00153,112,1,-0.9874311636493747,49.291218519210815
PF00013,PF00153,142,1,-1.2400900315421666,50.87267732620239
PF00013,PF00271,12,1,-3.2888599420483673,62.25686955451965
PF00013,PF00271,42,1,-2.9799787376903164,52.31876587867737
PF00013,PF00271,72,1,-2.3486848199888506,52.77938985824585
PF00013,PF00271,102,1,-1.9785035027660847,55.479090452194214
PF00013,PF00271,132,1,-1.5252220363601454,57.76397156715393
PF00013,PF00271,162,1,-1.0124163462154576,59.3951358795166
PF00013,PF00271,32,1,-2.634122452931367,61.94361662864685
PF00013,PF00271,62,1,-1.89927872666044,52.38197135925293
PF00013,PF00271,92,1,-1.5609004308713552,54.93727445602417
PF00013,PF00271,122,1,-1.0581778472978713,56.10137677192688
PF00013,PF00271,152,1,-0.28443002844089865,57.20863461494446
PF00013,PF00271,22,1,-3.3103659113541513,30.215070486068726
PF00013,PF00271,52,1,-3.1624708421767402,24.951128005981445
PF00013,PF00271,82,1,-2.7376427752691828,25.249656200408936
PF00013,PF00271,112,1,-2.5285852339840753,25.84461808204651
PF00013,PF00271,142,1,-2.0509996142129476,26.426212310791016
PF00013,PF00397,12,1,-1.841910476946926,36.30115985870361
PF00013,PF00397,42,1,-1.5339036388281455,29.1579270362854
PF00013,PF00397,72,1,-0.5049269446220651,30.40122961997986
PF00013,PF00397,32,1,-1.5843649701840998,38.20629262924194
PF00013,PF00397,62,1,-0.3536338134241469,29.545296907424927
PF00013,PF00397,22,1,-2.3920233146768903,36.355074644088745
PF00013,PF00397,52,1,-1.4138497785004314,29.765554904937744
PF00013,PF00512,12,1,-3.2056519476608134,30.468071699142456
PF00013,PF00512,42,1,-2.6140490157197065,24.946518421173096
PF00013,PF00512,72,1,-1.6307129408120258,25.55746078491211
PF00013,PF00512,102,1,-1.7359787161984104,26.17955732345581
PF00013,PF00512,132,1,-0.5967650946877825,26.723657846450806
PF00013,PF00512,162,1,-0.5035842399837563,27.87163257598877
PF00013,PF00512,32,1,-2.402260693373847,40.787588357925415
PF00013,PF00512,62,1,-1.6504879133220902,33.4610071182251
PF00013,PF00512,92,1,-0.6796309946874582,34.03632116317749
PF00013,PF00512,122,1,-0.7426488946956111,34.064884185791016
PF00013,PF00512,152,0,0.42274274001913714,35.469870805740356
PF00013,PF00512,22,1,-3.1332242192862254,50.46496343612671
PF00013,PF00512,52,1,-2.7215375094594174,40.45830750465393
PF00013,PF00512,82,1,-2.3020808282912393,40.81777477264404
PF00013,PF00512,112,1,-1.9964786748488368,41.47916626930237
PF00013,PF00512,142,1,-1.6942497701110242,42.21713972091675
PF00013,PF00595,12,1,-3.016313640251831,52.826831579208374
PF00013,PF00595,42,1,-2.5318517114240264,45.27343487739563
PF00013,PF00595,72,1,-2.035102968391705,45.01519155502319
PF00013,PF00595,102,1,-0.7514181651821927,45.08120083808899
PF00013,PF00595,132,1,-0.3843672061152979,46.350528717041016
PF00013,PF00595,162,0,0.8233066505074198,48.792505979537964
PF00013,PF00595,32,1,-2.8162558320141042,31.790855646133423
PF00013,PF00595,62,1,-1.6224073473034777,25.80398654937744
PF00013,PF00595,92,1,-0.3625599877722294,26.34610652923584
PF00013,PF00595,122,0,0.2870740379050658,27.33288860321045
PF00013,PF00595,152,0,1.3019218712432206,27.81997561454773
PF00013,PF00595,22,1,-3.0526211296027497,43.59118294715881
PF00013,PF00595,52,1,-2.8360924394641556,36.33929920196533
PF00013,PF00595,82,1,-2.3083479423133832,36.77695345878601
PF00013,PF00595,112,1,-2.0853731164005067,36.46930956840515
PF00013,PF00595,142,1,-0.8572141241382948,37.919726610183716
PF00013,PF02518,12,1,-3.1941503029345184,64.13314485549927
PF00013,PF02518,42,1,-2.8931639495767403,53.957831144332886
PF00013,PF02518,72,1,-3.080896150423742,55.496816635131836
PF00013,PF02518,102,1,-2.3577305073506403,58.27174091339111
PF00013,PF02518,132,1,-1.3139331183702643,59.042264461517334
PF00013,PF02518,162,1,-1.242251177104925,59.99200463294983
PF00013,PF02518,32,1,-3.385757890736029,65.43259525299072
PF00013,PF02518,62,1,-2.663803587508234,54.63693428039551
PF00013,PF02518,92,1,-2.1245265689111505,56.591222047805786
PF00013,PF02518,122,1,-1.1324183367056269,57.446467876434326
PF00013,PF02518,152,1,-0.2294272944408032,59.638439416885376
PF00013,PF02518,22,1,-4.027734737469285,65.12964034080505
PF00013,PF02518,52,1,-2.9106363709047587,54.22416377067566
PF00013,PF02518,82,1,-2.6964409661266995,55.38554787635803
PF00013,PF02518,112,1,-2.668316637695559,56.34493970870972
PF00013,PF02518,142,1,-2.2004006251594928,57.16190028190613
PF00013,PF07679,12,1,-3.5852838717683237,55.874062299728394
PF00013,PF07679,42,1,-2.9548863258261098,45.96872115135193
PF00013,PF07679,72,1,-2.352921662785499,47.18335461616516
PF00013,PF07679,102,1,-1.6461518334387994,47.67210030555725
PF00013,PF07679,132,1,-1.266767314553222,49.31060552597046
PF00013,PF07679,162,1,-0.5068460021778003,50.53231406211853
PF00013,PF07679,32,1,-2.948363018821343,54.06877017021179
PF00013,PF07679,62,1,-1.686722602967869,45.26124620437622
PF00013,PF07679,92,1,-0.9932298432547924,45.96736264228821
PF00013,PF07679,122,1,-0.5478024940920783,47.90707492828369
PF00013,PF07679,152,1,-0.11331977641058152,48.06829071044922
PF00013,PF07679,22,1,-3.2762621117573367,54.726218938827515
PF00013,PF07679,52,1,-3.0732802922689677,45.20502305030823
PF00013,PF07679,82,1,-2.4269076885697447,45.67296266555786
PF00013,PF07679,112,1,-1.9692987110343583,47.46845459938049
PF00013,PF07679,142,1,-1.633799682461409,48.049686670303345
PF00017,PF00018,12,1,-2.991765668277386,45.82756996154785
PF00017,PF00018,42,1,-1.9949992013331996,37.71007323265076
PF00017,PF00018,72,1,-1.2557667178635132,38.809630155563354
PF00017,PF00018,102,1,-0.6104826838562689,40.545754194259644
PF00017,PF00018,32,1,-1.954496308198166,46.50567984580994
PF00017,PF00018,62,1,-0.7315060217792246,38.045644760131836
PF00017,PF00018,92,0,0.055789301058974804,40.005624294281006
PF00017,PF00018,122,0,2.1145202609263767,40.763513803482056
PF00017,PF00018,22,1,-2.322706906946264,48.58915948867798
PF00017,PF00018,52,1,-1.8483098936898266,38.6105055809021
PF00017,PF00018,82,1,-1.0592142595411822,39.54230618476868
PF00017,PF00018,112,0,0.26958872516465787,40.921658515930176
PF00017,PF00041,12,1,-2.6013056429479176,60.639533042907715
PF00017,PF00041,42,1,-2.4473906040556286,50.23495626449585
PF00017,PF00041,72,1,-1.929725383158286,50.790268421173096
PF00017,PF00041,102,1,-1.072284914229156,51.61274766921997
PF00017,PF00041,132,1,-0.7157106665738745,52.59467363357544
PF00017,PF00041,162,1,-0.6026656948976751,53.77477025985718
PF00017,PF00041,192,0,0.5352791539660008,54.96280884742737
PF00017,PF00041,32,1,-3.369512479458045,59.03382968902588
PF00017,PF00041,62,1,-2.0521999091353917,49.4822564125061
PF00017,PF00041,92,1,-1.0111564216343607,50.90553379058838
PF00017,PF00041,122,0,0.1603052147051208,51.84231734275818
PF00017,PF00041,152,0,0.7368954294902264,53.247809410095215
PF00017,PF00041,182,0,1.537131922751066,55.38485884666443
PF00017,PF00041,212,0,1.2248382324306684,56.815667152404785
PF00017,PF00041,22,1,-2.549681914153783,34.26404356956482
PF00017,PF00041,52,1,-2.142975960512352,28.203084230422974
PF00017,PF00041,82,1,-2.2270759182307116,28.756370306015015
PF00017,PF00041,112,1,-1.5356643349143468,29.153170824050903
PF00017,PF00041,142,1,-1.3543537856487087,29.669264793395996
PF00017,PF00041,172,1,-1.109440551664128,30.77575182914734
PF00017,PF00041,202,1,-0.5780195631399442,31.84984254837036
PF00017,PF00072,12,1,-2.371196893341624,41.80389475822449
PF00017,PF00072,42,1,-1.8922204783487002,35.21278476715088
PF00017,PF00072,72,1,-1.7965855316088948,35.83650255203247
PF00017,PF00072,102,1,-1.783161018271569,37.1387722492218
PF00017,PF00072,132,1,-1.3467839246042834,38.000328540802
PF00017,PF00072,162,1,-0.8919507452749466,39.18104267120361
PF00017,PF00072,192,1,-0.2958751681346155,40.05259728431702
PF00017,PF00072,32,1,-1.9750667600664995,75.10817003250122
PF00017,PF00072,62,1,-1.4855261830689295,62.94557738304138
PF00017,PF00072,92,1,-1.5157831168137421,64.18586683273315
PF00017,PF00072,122,1,-1.2963920576951764,65.1193573474884
PF00017,PF00072,152,1,-0.24511164713795536,66.34412980079651
PF00017,PF00072,182,0,0.552215345646887,67.74562811851501
PF00017,PF00072,212,0,1.1585554887390601,70.31513047218323
PF00017,PF00072,22,1,-3.422679725102733,73.04086494445801
PF00017,PF00072,52,1,-2.327795036222375,61.75774335861206
PF00017,PF00072,82,1,-2.1517403099540737,63.9395170211792
PF00017,PF00072,112,1,-1.8678765304968326,64.5624897480011
PF00017,PF00072,142,1,-1.2180405831256524,64.1206214427948
PF00017,PF00072,172,1,-1.3185548297237084,65.43072199821472
PF00017,PF00072,202,1,-0.42542197516813546,67.72724270820618
PF00017,PF00076,12,1,-2.7471462738414703,52.173293590545654
PF00017,PF00076,42,1,-1.8520061905390457,43.30201244354248
PF00017,PF00076,72,1,-0.873055447796872,44.62744855880737
PF00017,PF00076,102,1,-0.4255644609020871,45.64920926094055
PF00017,PF00076,132,1,-0.03692464445723355,47.387807846069336
PF00017,PF00076,162,0,1.2411519382315974,49.17480826377869
PF00017,PF00076,32,1,-1.9892350380145123,52.48324751853943
PF00017,PF00076,62,1,-1.1157114443584992,43.59864401817322
PF00017,PF00076,92,0,0.25614076282695114,44.920679569244385
PF00017,PF00076,122,0,0.8986539155837385,46.159143924713135
PF00017,PF00076,152,0,1.3809789549528724,46.693198442459106
PF00017,PF00076,22,1,-2.0294679411517786,51.05085206031799
PF00017,PF00076,52,1,-1.887436254666202,43.011123180389404
PF00017,PF00076,82,1,-1.251470263564145,43.69338655471802
PF00017,PF00076,112,1,-1.2007116015358765,46.1391441822052
PF00017,PF00076,142,1,-0.08995465882422563,46.57554626464844
PF00017,PF00096,12,1,-1.7169941706670506,21.000406503677368
PF00017,PF00096,42,1,-1.889170158216456,15.83266544342041
PF00017,PF00096,32,1,-1.2301098229745204,45.3613965511322
PF00017,PF00096,62,1,-0.26441215988053746,34.64926338195801
PF00017,PF00096,22,1,-2.2918566437392665,25.808375597000122
PF00017,PF00096,52,1,-1.3791821622241507,19.16750717163086
PF00017,PF00153,12,1,-1.8787857880372574,60.858649492263794
PF00017,PF00153,42,1,-1.923604713763745,51.74282383918762
PF00017,PF00153,72,1,-0.957022961475039,53.381049394607544
PF00017,PF00153,102,1,-0.2965171976048363,53.423449993133545
PF00017,PF00153,132,0,0.12047161239961174,54.42943501472473
PF00017,PF00153,162,0,0.4648294910457794,56.505428314208984
PF00017,PF00153,192,0,0.7905830522381762,59.57664752006531
PF00017,PF00153,32,1,-1.5364822638179645,60.096394538879395
PF00017,PF00153,62,1,-0.8450791280711579,52.22021269798279
PF00017,PF00153,92,0,0.12067975073535206,53.659796714782715
PF00017,PF00153,122,0,0.40853087504154406,54.71948528289795
PF00017,PF00153,152,0,1.0004719952989054,56.031843185424805
PF00017,PF00153,182,0,2.204117464498815,57.748632192611694
PF00017,PF00153,212,0,2.2476409131894446,59.90555715560913
PF00017,PF00153,22,1,-2.101100193967343,62.76625370979309
PF00017,PF00153,52,1,-1.6206019435167085,52.16508197784424
PF00017,PF00153,82,1,-1.1057832986055716,53.903831481933594
PF00017,PF00153,112,1,-0.7039665183432541,55.198054790496826
PF00017,PF00153,142,1,-0.35691223539722294,56.17192792892456
PF00017,PF00153,172,0,0.13885075625716975,57.89150309562683
PF00017,PF00153,202,0,0.41566918673898423,59.19395112991333
PF00017,PF00271,12,1,-2.949493491046754,40.52222037315369
PF00017,PF00271,42,1,-2.1090667641987815,34.0291006565094
PF00017,PF00271,72,1,-1.7261584907941523,34.75182056427002
PF00017,PF00271,102,1,-1.3582794315804334,35.14730668067932
PF00017,PF00271,132,1,-0.998300609874831,34.633726596832275
PF00017,PF00271,162,1,-0.551511535306708,35.33386158943176
PF00017,PF00271,192,0,0.12647596589253066,36.50379753112793
PF00017,PF00271,32,1,-2.206533639831629,33.07777810096741
PF00017,PF00271,62,1,-1.769419794197111,27.395094394683838
PF00017,PF00271,92,1,-0.8552704669596057,27.829778909683228
PF00017,PF00271,122,1,-0.5417261891681256,28.374132871627808
PF00017,PF00271,152,0,0.20777817308991559,28.90236735343933
PF00017,PF00271,182,0,0.8295740313237231,29.593822956085205
PF00017,PF00271,212,0,0.9312234002679055,30.624787092208862
PF00017,PF00271,22,1,-2.4745414484165718,69.5105619430542
PF00017,PF00271,52,1,-2.419257937535593,57.970081090927124
PF00017,PF00271,82,1,-2.2205034629412443,58.476887464523315
PF00017,PF00271,112,1,-2.1241688028322137,58.96989178657532
PF00017,PF00271,142,1,-1.0903210641499044,59.7489595413208
PF00017,PF00271,172,1,-0.6346220689115225,61.941720724105835
PF00017,PF00271,202,1,-0.17804395707925794,62.98981022834778
PF00017,PF00397,12,1,-1.9608564771781194,42.014750242233276
PF00017,PF00397,42,1,-0.6560448728809833,35.23178768157959
PF00017,PF00397,72,0,0.16629546856020605,36.05586099624634
PF00017,PF00397,32,1,-1.1637758533939333,35.72306227684021
PF00017,PF00397,62,0,0.1315488003359839,28.983784198760986
PF00017,PF00397,22,1,-1.9966577990637766,25.096144437789917
PF00017,PF00397,52,1,-0.8474567832144613,19.77424931526184
PF00017,PF00512,12,1,-2.6932491540747723,44.123404026031494
PF00017,PF00512,42,1,-1.8368105774132504,37.38355588912964
PF00017,PF00512,72,1,-1.4759199600889092,38.07556891441345
PF00017,PF00512,102,1,-0.9617079574952168,39.190552949905396
PF00017,PF00512,132,1,-0.4928246912589567,39.500290393829346
PF00017,PF00512,162,0,0.21853271996465867,41.54158282279968
PF00017,PF00512,32,1,-1.9660401748035046,54.73324680328369
PF00017,PF00512,62,1,-0.629313235596973,46.24943518638611
PF00017,PF00512,92,1,-0.9117651953881968,45.77349376678467
PF00017,PF00512,122,1,-0.10544901833024825,46.78718066215515
PF00017,PF00512,152,0,0.6434437037343173,47.76228904724121
PF00017,PF00512,22,1,-2.122011916826044,52.141273975372314
PF00017,PF00512,52,1,-2.195759817230523,43.20482063293457
PF00017,PF00512,82,1,-1.5423703732848382,44.0839946269989
PF00017,PF00512,112,1,-0.7833858343258872,45.524253845214844
PF00017,PF00512,142,1,-0.6407561322057482,46.386258125305176
PF00017,PF00512,172,1,-0.8564261963104165,46.72683382034302
PF00017,PF00595,12,1,-2.325260062288309,54.09845566749573
PF00017,PF00595,42,1,-2.0727051774727654,45.74941921234131
PF00017,PF00595,72,1,-1.3824340661032006,46.62853503227234
PF00017,PF00595,102,1,-0.5187759243589176,47.892621994018555
PF00017,PF00595,132,1,-0.25953765070768803,48.69208097457886
PF00017,PF00595,162,0,1.0542681488107393,51.394752502441406
PF00017,PF00595,192,0,1.4978183000256962,53.36854267120361
PF00017,PF00595,32,1,-1.62280179434288,55.02840328216553
PF00017,PF00595,62,1,-0.8487931022956017,46.358678102493286
PF00017,PF00595,92,1,-0.3437748967836011,47.069997787475586
PF00017,PF00595,122,0,1.2335691884655342,49.12610840797424
PF00017,PF00595,152,0,2.354153375932648,50.79178047180176
PF00017,PF00595,182,0,2.550601134033798,52.70161056518555
PF00017,PF00595,22,1,-2.1802278024904678,58.35592460632324
PF00017,PF00595,52,1,-2.037536368884065,49.22192192077637
PF00017,PF00595,82,1,-1.3141664025260889,49.325647830963135
PF00017,PF00595,112,1,-1.1864012197843063,50.325778007507324
PF00017,PF00595,142,1,-0.3935111466901883,51.6389684677124
PF00017,PF00595,172,0,0.34856620689842815,51.38540077209473
PF00017,PF00595,202,0,0.5337019891376257,52.68711495399475
PF00017,PF02518,12,1,-2.282761883038835,71.37647676467896
PF00017,PF02518,42,1,-2.2803092727715955,59.580549001693726
PF00017,PF02518,72,1,-1.9971870672265066,61.86549139022827
PF00017,PF02518,102,1,-1.7592257968139409,63.1533477306366
PF00017,PF02518,132,1,-1.1866478982990945,63.15714764595032
PF00017,PF02518,162,1,-0.7542093462736515,64.56183695793152
PF00017,PF02518,192,1,-0.06684219732480318,66.80007290840149
PF00017,PF02518,32,1,-1.958316045712836,68.8960771560669
PF00017,PF02518,62,1,-1.7129522633762164,57.94834923744202
PF00017,PF02518,92,1,-1.5096629810638387,58.981383085250854
PF00017,PF02518,122,1,-1.122897020036239,60.46725678443909
PF00017,PF02518,152,1,-0.305045666475653,61.99984312057495
PF00017,PF02518,182,0,0.6976064037235887,64.9343695640564
PF00017,PF02518,212,0,1.687894345937542,67.26619076728821
PF00017,PF02518,22,1,-2.368730712524297,69.84088063240051
PF00017,PF02518,52,1,-2.2417150744548815,58.82812142372131
PF00017,PF02518,82,1,-2.0878649541961405,59.48748850822449
PF00017,PF02518,112,1,-2.454527815283189,60.15926647186279
PF00017,PF02518,142,1,-1.2859705537982509,61.216670989990234
PF00017,PF02518,172,1,-0.7202188985743322,63.39405941963196
PF00017,PF02518,202,1,-0.22169954138503817,65.02239513397217
PF00017,PF07679,12,1,-2.3764320407711894,57.910213470458984
PF00017,PF07679,42,1,-2.235092805546278,48.094624042510986
PF00017,PF07679,72,1,-2.0422575535594536,49.482972145080566
PF00017,PF07679,102,1,-0.9142717744880412,51.28043866157532
PF00017,PF07679,132,1,-0.4954564724261857,52.416301250457764
PF00017,PF07679,162,0,0.326488588135916,53.99891448020935
PF00017,PF07679,192,0,0.847995252376192,57.0785448551178
PF00017,PF07679,32,1,-2.1885525926864973,60.49117994308472
PF00017,PF07679,62,1,-1.7590633291104611,50.133464097976685
PF00017,PF07679,92,1,-1.0079588302846643,51.044233560562134
PF00017,PF07679,122,1,-0.4230685732836162,52.07581281661987
PF00017,PF07679,152,0,0.9688529632306353,53.08151888847351
PF00017,PF07679,182,0,1.1725737945265575,55.73375916481018
PF00017,PF07679,212,0,2.670436795304725,57.70396161079407
PF00017,PF07679,22,1,-2.826222055104106,35.33297061920166
PF00017,PF07679,52,1,-2.0431490873790232,28.91272497177124
PF00017,PF07679,82,1,-1.6204667835182316,29.57496428489685
PF00017,PF07679,112,1,-1.3829912064184426,29.60154151916504
PF00017,PF07679,142,1,-0.8877305424972551,30.657885551452637
PF00017,PF07679,172,1,-0.43403854526482283,31.174182415008545
PF00017,PF07679,202,1,-0.16999259154331114,32.050578117370605
PF00018,PF00041,12,1,-3.813084046391392,49.079856872558594
PF00018,PF00041,42,1,-3.58315508703706,40.08613181114197
PF00018,PF00041,72,1,-3.263199290608445,42.195579528808594
PF00018,PF00041,102,1,-1.602704247958281,42.961674451828
PF00018,PF00041,32,1,-3.632189861960363,41.2847638130188
PF00018,PF00041,62,1,-2.723567307088556,34.34055995941162
PF00018,PF00041,92,1,-1.7196656855713213,35.17471146583557
PF00018,PF00041,122,1,-0.7762352544540938,35.94145584106445
PF00018,PF00041,22,1,-4.15718437577293,51.5178108215332
PF00018,PF00041,52,1,-2.9051759350998703,41.59088754653931
PF00018,PF00041,82,1,-2.489873418289949,42.5662784576416
PF00018,PF00041,112,1,-1.941300445194949,42.7812225818634
PF00018,PF00072,12,1,-3.5562505562343536,38.161826610565186
PF00018,PF00072,42,1,-2.9988657648824373,31.8438937664032
PF00018,PF00072,72,1,-3.0597123846417293,32.451326847076416
PF00018,PF00072,102,1,-1.6827329240562323,33.675071001052856
PF00018,PF00072,32,1,-3.6086713578225385,66.09422588348389
PF00018,PF00072,62,1,-2.563974541520741,56.08157801628113
PF00018,PF00072,92,1,-1.6418682265222746,56.62839198112488
PF00018,PF00072,122,1,-1.5914067651035575,57.820669174194336
PF00018,PF00072,22,1,-3.420031407923829,66.25969004631042
PF00018,PF00072,52,1,-3.204148706997366,55.07967281341553
PF00018,PF00072,82,1,-2.9462337305514197,56.41507339477539
PF00018,PF00072,112,1,-2.286649688171222,58.41266965866089
PF00018,PF00076,12,1,-2.823006429895702,41.74718260765076
PF00018,PF00076,42,1,-1.7795091462662698,34.34221649169922
PF00018,PF00076,72,1,-1.5677760187718284,35.01604151725769
PF00018,PF00076,102,1,-0.8709305643707616,36.42512607574463
PF00018,PF00076,32,1,-2.507917390606068,42.46776819229126
PF00018,PF00076,62,1,-1.5044920807036166,34.75542736053467
PF00018,PF00076,92,1,-0.3204561572036144,36.40414094924927
PF00018,PF00076,122,0,0.891623009107807,37.70194697380066
PF00018,PF00076,22,1,-2.7500885622945277,45.58797287940979
PF00018,PF00076,52,1,-2.458663142137298,36.7413535118103
PF00018,PF00076,82,1,-1.9394341133495685,37.15861630439758
PF00018,PF00076,112,1,-1.2461002150693836,38.42059779167175
PF00018,PF00096,12,1,-2.974316819035445,32.989028215408325
PF00018,PF00096,42,1,-1.373328759348531,23.665293216705322
PF00018,PF00096,32,1,-1.9138958120309126,33.01827669143677
PF00018,PF00096,62,1,-0.3887943560243979,23.59994602203369
PF00018,PF00096,22,1,-2.531308811866066,32.895334243774414
PF00018,PF00096,52,1,-1.8490320909685036,23.767544269561768
PF00018,PF00153,12,1,-3.3210988163838993,31.33867645263672
PF00018,PF00153,42,1,-2.0459164371099785,26.239145040512085
PF00018,PF00153,72,1,-1.5336272445162387,26.87187623977661
PF00018,PF00153,102,1,-0.5633500808139715,27.642372608184814
PF00018,PF00153,32,1,-2.3727416918201993,53.26735281944275
PF00018,PF00153,62,1,-1.0958489272295484,45.28172206878662
PF00018,PF00153,92,1,-0.25118526437450495,47.93584179878235
PF00018,PF00153,122,0,0.34446081578046345,48.88583064079285
PF00018,PF00153,22,1,-1.9921049482202837,52.94641065597534
PF00018,PF00153,52,1,-1.8928823748738244,44.7982542514801
PF00018,PF00153,82,1,-1.0876925823704213,46.32378077507019
PF00018,PF00153,112,1,-0.9715406593276159,47.405293703079224
PF00018,PF00271,12,1,-3.233538432872218,57.291709661483765
PF00018,PF00271,42,1,-3.12146798718574,48.568528175354004
PF00018,PF00271,72,1,-2.329961213138029,49.86858320236206
PF00018,PF00271,102,1,-1.881957745169259,51.81906175613403
PF00018,PF00271,32,1,-2.492018397285905,29.262704133987427
PF00018,PF00271,62,1,-1.9438240093001096,24.38727903366089
PF00018,PF00271,92,1,-1.3482999209162299,24.89975142478943
PF00018,PF00271,122,1,-0.4947548178602701,25.313076734542847
PF00018,PF00271,22,1,-3.336179860106403,59.4104106426239
PF00018,PF00271,52,1,-2.688098698403015,49.98920226097107
PF00018,PF00271,82,1,-2.655447117840402,50.75847339630127
PF00018,PF00271,112,1,-1.9773484085890505,52.2311909198761
PF00018,PF00397,12,1,-1.9650720965902815,32.575663566589355
PF00018,PF00397,42,1,-1.1149706999213904,25.05808448791504
